"","Metro","Dimension.Type","Month","Dimension","Measure","Value","YoY"
"8302","Atlanta","Job Title","2018-10","Attorney","Median Base Pay","$ 106,255","5.0%"
"8303","Atlanta","Job Title","2018-10","Human Resources Manager","Median Base Pay","$ 78,024","3.4%"
"8304","Atlanta","Job Title","2018-10","Technician","Median Base Pay","$ 45,805","3.1%"
"8305","Atlanta","Job Title","2018-10","Restaurant Cook","Median Base Pay","$ 27,973","5.4%"
"8306","Atlanta","Job Title","2018-10","Production Manager","Median Base Pay","$ 68,430","2.5%"
"8307","Atlanta","Job Title","2018-10","Manufacturing Engineer","Median Base Pay","$ 74,130","2.0%"
"8308","Atlanta","Job Title","2018-10","Retail Key Holder","Median Base Pay","$ 29,877","2.3%"
"8309","Atlanta","Job Title","2018-10","Paralegal","Median Base Pay","$ 55,258","2.2%"
"8310","Atlanta","Job Title","2018-10","Java Developer","Median Base Pay","$ 81,030","3.5%"
"8311","Atlanta","Job Title","2018-10","Warehouse Associate","Median Base Pay","$ 38,585","-1.2%"
"8312","Atlanta","Job Title","2018-10","Property Manager","Median Base Pay","$ 56,055","4.9%"
"8313","Atlanta","Job Title","2018-10","Producer","Median Base Pay","$ 61,179","-1.0%"
"8314","Atlanta","Job Title","2018-10","Quality Engineer","Median Base Pay","$ 71,654","2.2%"
"8315","Atlanta","Job Title","2018-10","Operations Analyst","Median Base Pay","$ 59,653","5.6%"
"8316","Atlanta","Job Title","2018-10","Medical Assistant","Median Base Pay","$ 34,190","2.6%"
"8317","Atlanta","Job Title","2018-10","Tax Manager","Median Base Pay","$ 97,396","1.0%"
"8318","Atlanta","Job Title","2018-10","Technical Editor","Median Base Pay","$ 54,888","2.6%"
"8319","Atlanta","Job Title","2018-10","Truck Driver","Median Base Pay","$ 54,054","4.3%"
"8320","Atlanta","Job Title","2018-10","Insurance Agent","Median Base Pay","$ 35,446","-4.7%"
"8321","Atlanta","Job Title","2018-10","Medical Technologist","Median Base Pay","$ 57,525","1.6%"
"8322","Atlanta","Job Title","2018-10","Field Engineer","Median Base Pay","$ 67,817","1.1%"
"8323","Atlanta","Job Title","2018-10","Machine Operator","Median Base Pay","$ 37,374","1.6%"
"8324","Atlanta","Job Title","2018-10","Communications Manager","Median Base Pay","$ 75,336","2.0%"
"8325","Atlanta","Job Title","2018-10","Construction Laborer","Median Base Pay","$ 37,450","2.5%"
"8326","Atlanta","Job Title","2018-10","Emergency Medical Technician","Median Base Pay","$ 38,023","4.9%"
"8327","Atlanta","Job Title","2018-10","Web Designer","Median Base Pay","$ 63,088","2.4%"
"8328","Atlanta","Job Title","2018-10","Maintenance Worker","Median Base Pay","$ 39,552","6.1%"
"8329","Atlanta","Job Title","2018-10","Barista","Median Base Pay","$ 23,054","4.7%"
"8330","Atlanta","Job Title","2018-10","Bartender","Median Base Pay","$ 35,427","7.2%"
"8331","Atlanta","Job Title","2018-10","Civil Engineer","Median Base Pay","$ 68,915","3.9%"
"8332","Atlanta","Job Title","2018-10","Claims Adjuster","Median Base Pay","$ 49,794","1.6%"
"8333","Atlanta","Job Title","2018-10","Certified Nursing Assistant","Median Base Pay","$ 27,089","4.1%"
"8334","Atlanta","Job Title","2018-10","Customer Service Representative","Median Base Pay","$ 38,340","3.6%"
"8335","Atlanta","Job Title","2018-10","Delivery Driver","Median Base Pay","$ 38,144","2.5%"
"8336","Atlanta","Job Title","2018-10","Financial Advisor","Median Base Pay","$ 52,850","5.6%"
"8337","Atlanta","Job Title","2018-10","Licensed Practical Nurse","Median Base Pay","$ 44,224","2.7%"
"8338","Atlanta","Job Title","2018-10","Loan Officer","Median Base Pay","$ 44,221","2.0%"
"8339","Atlanta","Job Title","2018-10","Maintenance Technician","Median Base Pay","$ 47,891","2.8%"
"8340","Atlanta","Job Title","2018-10","Material Handler","Median Base Pay","$ 35,563","4.6%"
"8341","Atlanta","Job Title","2018-10","IT Manager","Median Base Pay","$ 98,228","3.0%"
"8342","Atlanta","Job Title","2018-10","Office Manager","Median Base Pay","$ 48,581","3.2%"
"8343","Atlanta","Job Title","2018-10","Pharmacist","Median Base Pay","$ 116,099","0.8%"
"8344","Atlanta","Job Title","2018-10","Process Engineer","Median Base Pay","$ 78,862","2.4%"
"8345","Atlanta","Job Title","2018-10","Program Manager","Median Base Pay","$ 80,750","0.6%"
"8346","Atlanta","Job Title","2018-10","Research Assistant","Median Base Pay","$ 30,465","1.3%"
"8347","Atlanta","Job Title","2018-10","Restaurant Manager","Median Base Pay","$ 52,021","0.8%"
"8348","Atlanta","Job Title","2018-10","Security Officer","Median Base Pay","$ 33,078","3.6%"
"8349","Atlanta","Job Title","2018-10","Server","Median Base Pay","$ 32,922","1.9%"
"8350","Atlanta","Job Title","2018-10","Solutions Architect","Median Base Pay","$ 116,223","3.6%"
"8351","Atlanta","Job Title","2018-10","Systems Engineer","Median Base Pay","$ 79,724","1.4%"
"8352","Atlanta","Job Title","2018-10","Technical Support","Median Base Pay","$ 45,628","3.2%"
"8353","Atlanta","Job Title","2018-10","UX Designer","Median Base Pay","$ 84,417","2.4%"
"8354","New York City","Job Title","2018-10","Software Engineer","Median Base Pay","$ 105,887","4.1%"
"8355","New York City","Job Title","2018-10","Programmer Analyst","Median Base Pay","$ 83,957","5.9%"
"8356","New York City","Job Title","2018-10","Consultant","Median Base Pay","$ 89,272","1.2%"
"8357","New York City","Job Title","2018-10","Project Manager","Median Base Pay","$ 83,728","-3.1%"
"8358","New York City","Job Title","2018-10","Store Manager","Median Base Pay","$ 60,855","3.5%"
"8359","New York City","Job Title","2018-10","Business Analyst","Median Base Pay","$ 81,571","2.5%"
"8360","New York City","Job Title","2018-10","Cashier","Median Base Pay","$ 30,099","6.4%"
"8361","New York City","Job Title","2018-10","Financial Analyst","Median Base Pay","$ 77,719","3.4%"
"8362","New York City","Job Title","2018-10","Administrative Assistant","Median Base Pay","$ 51,678","4.4%"
"8363","New York City","Job Title","2018-10","Accountant","Median Base Pay","$ 64,687","3.0%"
"8364","New York City","Job Title","2018-10","Sales Representative","Median Base Pay","$ 57,692","4.2%"
"8365","New York City","Job Title","2018-10","Professor","Median Base Pay","$ 114,265","2.8%"
"8366","New York City","Job Title","2018-10","Registered Nurse","Median Base Pay","$ 87,470","3.1%"
"8367","New York City","Job Title","2018-10","Marketing Manager","Median Base Pay","$ 85,448","2.8%"
"8368","New York City","Job Title","2018-10","Operations Manager","Median Base Pay","$ 80,173","1.6%"
"8369","New York City","Job Title","2018-10","Product Manager","Median Base Pay","$ 111,771","4.2%"
"8370","New York City","Job Title","2018-10","Sales Manager","Median Base Pay","$ 77,843","3.6%"
"8371","New York City","Job Title","2018-10","Teacher","Median Base Pay","$ 65,918","3.3%"
"8372","New York City","Job Title","2018-10","Bank Teller","Median Base Pay","$ 35,187","9.3%"
"8373","New York City","Job Title","2018-10","Customer Service Manager","Median Base Pay","$ 63,083","4.0%"
"8374","New York City","Job Title","2018-10","Physical Therapist","Median Base Pay","$ 78,167","0.8%"
"8375","New York City","Job Title","2018-10","Mechanical Engineer","Median Base Pay","$ 77,888","3.5%"
"8376","New York City","Job Title","2018-10","Recruiter","Median Base Pay","$ 63,399","2.9%"
"8377","New York City","Job Title","2018-10","Design Engineer","Median Base Pay","$ 80,569","3.4%"
"8378","New York City","Job Title","2018-10","Pharmacy Technician","Median Base Pay","$ 32,326","6.6%"
"8379","New York City","Job Title","2018-10","Graphic Designer","Median Base Pay","$ 59,505","3.6%"
"8380","New York City","Job Title","2018-10","Web Developer","Median Base Pay","$ 84,536","2.9%"
"8381","New York City","Job Title","2018-10","Business Development Manager","Median Base Pay","$ 85,787","3.7%"
"8382","New York City","Job Title","2018-10","Data Scientist","Median Base Pay","$ 113,514","1.4%"
"8383","New York City","Job Title","2018-10","Buyer","Median Base Pay","$ 73,323","4.3%"
"8384","New York City","Job Title","2018-10","Data Analyst","Median Base Pay","$ 72,156","2.8%"
"8385","New York City","Job Title","2018-10","Electrical Engineer","Median Base Pay","$ 80,946","2.5%"
"8386","New York City","Job Title","2018-10","Attorney","Median Base Pay","$ 129,488","5.8%"
"8387","New York City","Job Title","2018-10","Human Resources Manager","Median Base Pay","$ 90,490","4.2%"
"8388","New York City","Job Title","2018-10","Technician","Median Base Pay","$ 53,411","4.0%"
"8389","New York City","Job Title","2018-10","Restaurant Cook","Median Base Pay","$ 33,458","6.3%"
"8390","New York City","Job Title","2018-10","Production Manager","Median Base Pay","$ 78,566","3.4%"
"8391","New York City","Job Title","2018-10","Manufacturing Engineer","Median Base Pay","$ 75,371","2.8%"
"8392","New York City","Job Title","2018-10","Retail Key Holder","Median Base Pay","$ 35,259","3.2%"
"8393","New York City","Job Title","2018-10","Paralegal","Median Base Pay","$ 58,603","3.1%"
"8394","New York City","Job Title","2018-10","Java Developer","Median Base Pay","$ 89,131","4.3%"
"8395","New York City","Job Title","2018-10","Warehouse Associate","Median Base Pay","$ 40,167","-0.4%"
"8396","New York City","Job Title","2018-10","Property Manager","Median Base Pay","$ 68,612","5.8%"
"8397","New York City","Job Title","2018-10","Producer","Median Base Pay","$ 76,351","-0.2%"
"8398","New York City","Job Title","2018-10","Quality Engineer","Median Base Pay","$ 78,078","3.1%"
"8399","New York City","Job Title","2018-10","Operations Analyst","Median Base Pay","$ 75,726","6.5%"
"8400","New York City","Job Title","2018-10","Medical Assistant","Median Base Pay","$ 38,324","3.5%"
"8401","New York City","Job Title","2018-10","Tax Manager","Median Base Pay","$ 119,225","1.8%"
"8402","New York City","Job Title","2018-10","Technical Editor","Median Base Pay","$ 63,354","3.4%"
"8403","New York City","Job Title","2018-10","Truck Driver","Median Base Pay","$ 57,902","5.2%"
"8404","New York City","Job Title","2018-10","Insurance Agent","Median Base Pay","$ 40,762","-3.9%"
"8405","New York City","Job Title","2018-10","Medical Technologist","Median Base Pay","$ 63,557","2.4%"
"8406","New York City","Job Title","2018-10","Field Engineer","Median Base Pay","$ 75,150","2.0%"
"8407","New York City","Job Title","2018-10","Machine Operator","Median Base Pay","$ 40,198","2.5%"
"8408","New York City","Job Title","2018-10","Communications Manager","Median Base Pay","$ 87,312","2.8%"
"8409","New York City","Job Title","2018-10","Construction Laborer","Median Base Pay","$ 48,255","3.3%"
"8410","New York City","Job Title","2018-10","Emergency Medical Technician","Median Base Pay","$ 40,243","5.7%"
"8411","New York City","Job Title","2018-10","Web Designer","Median Base Pay","$ 69,384","3.2%"
"8412","New York City","Job Title","2018-10","Maintenance Worker","Median Base Pay","$ 41,126","7.0%"
"8413","New York City","Job Title","2018-10","Barista","Median Base Pay","$ 28,205","5.6%"
"8414","New York City","Job Title","2018-10","Bartender","Median Base Pay","$ 39,377","8.1%"
"8415","New York City","Job Title","2018-10","Civil Engineer","Median Base Pay","$ 79,407","4.8%"
"8416","New York City","Job Title","2018-10","Claims Adjuster","Median Base Pay","$ 58,049","2.4%"
"8417","New York City","Job Title","2018-10","Certified Nursing Assistant","Median Base Pay","$ 37,597","5.0%"
"8418","New York City","Job Title","2018-10","Customer Service Representative","Median Base Pay","$ 44,124","4.4%"
"8419","New York City","Job Title","2018-10","Delivery Driver","Median Base Pay","$ 41,097","3.3%"
"8420","New York City","Job Title","2018-10","Financial Advisor","Median Base Pay","$ 60,480","6.5%"
"8421","New York City","Job Title","2018-10","Licensed Practical Nurse","Median Base Pay","$ 54,427","3.6%"
"8422","New York City","Job Title","2018-10","Loan Officer","Median Base Pay","$ 47,618","2.8%"
"8423","New York City","Job Title","2018-10","Maintenance Technician","Median Base Pay","$ 47,787","3.6%"
"8424","New York City","Job Title","2018-10","Material Handler","Median Base Pay","$ 40,620","5.4%"
"8425","New York City","Job Title","2018-10","IT Manager","Median Base Pay","$ 106,337","3.9%"
"8426","New York City","Job Title","2018-10","Office Manager","Median Base Pay","$ 58,263","4.0%"
"8427","New York City","Job Title","2018-10","Pharmacist","Median Base Pay","$ 121,082","1.6%"
"8428","New York City","Job Title","2018-10","Process Engineer","Median Base Pay","$ 84,585","3.2%"
"8429","New York City","Job Title","2018-10","Program Manager","Median Base Pay","$ 89,550","1.4%"
"8430","New York City","Job Title","2018-10","Research Assistant","Median Base Pay","$ 36,251","2.2%"
"8431","New York City","Job Title","2018-10","Restaurant Manager","Median Base Pay","$ 58,459","1.6%"
"8432","New York City","Job Title","2018-10","Security Officer","Median Base Pay","$ 39,705","4.4%"
"8433","New York City","Job Title","2018-10","Server","Median Base Pay","$ 34,671","2.7%"
"8434","New York City","Job Title","2018-10","Solutions Architect","Median Base Pay","$ 121,148","4.4%"
"8435","New York City","Job Title","2018-10","Systems Engineer","Median Base Pay","$ 87,681","2.3%"
"8436","New York City","Job Title","2018-10","Technical Support","Median Base Pay","$ 57,328","4.0%"
"8437","New York City","Job Title","2018-10","UX Designer","Median Base Pay","$ 93,576","3.3%"
"8438","Los Angeles","Job Title","2018-10","Software Engineer","Median Base Pay","$ 99,730","3.3%"
"8439","Los Angeles","Job Title","2018-10","Programmer Analyst","Median Base Pay","$ 81,288","5.0%"
"8440","Los Angeles","Job Title","2018-10","Consultant","Median Base Pay","$ 88,329","0.4%"
"8441","Los Angeles","Job Title","2018-10","Project Manager","Median Base Pay","$ 81,706","-3.9%"
"8442","Los Angeles","Job Title","2018-10","Store Manager","Median Base Pay","$ 62,088","2.7%"
"8443","Los Angeles","Job Title","2018-10","Business Analyst","Median Base Pay","$ 76,367","1.7%"
"8444","Los Angeles","Job Title","2018-10","Cashier","Median Base Pay","$ 31,609","5.6%"
"8445","Los Angeles","Job Title","2018-10","Financial Analyst","Median Base Pay","$ 72,037","2.6%"
"8446","Los Angeles","Job Title","2018-10","Administrative Assistant","Median Base Pay","$ 49,781","3.5%"
"8447","Los Angeles","Job Title","2018-10","Accountant","Median Base Pay","$ 62,295","2.2%"
"8448","Los Angeles","Job Title","2018-10","Sales Representative","Median Base Pay","$ 56,195","3.4%"
"8449","Los Angeles","Job Title","2018-10","Professor","Median Base Pay","$ 113,965","1.9%"
"8450","Los Angeles","Job Title","2018-10","Registered Nurse","Median Base Pay","$ 89,780","2.2%"
"8451","Los Angeles","Job Title","2018-10","Marketing Manager","Median Base Pay","$ 85,311","2.0%"
